target_pref_name,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
Glutamate carboxypeptidase II,CHEMBL497388,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1cccc(Cl)c1)C(=O)O)C(=O)O,277.0,active
Glutamate carboxypeptidase II,CHEMBL496146,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1ccc(F)cc1)C(=O)O)C(=O)O,1200.0,intermediate
Glutamate carboxypeptidase II,CHEMBL459278,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1ccccc1)C(=O)O)C(=O)O,2960.0,intermediate
Glutamate carboxypeptidase II,CHEMBL456029,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)O,10.0,active
Glutamate carboxypeptidase II,CHEMBL496350,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc(Br)cc1)C(=O)O)C(=O)O,2.0,active
Glutamate carboxypeptidase II,CHEMBL496351,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc(Cl)cc1)C(=O)O)C(=O)O,4.0,active
Glutamate carboxypeptidase II,CHEMBL444446,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc(F)cc1)C(=O)O)C(=O)O,3.0,active
Glutamate carboxypeptidase II,CHEMBL526469,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccccc1)C(=O)O)C(=O)O,12.0,active
Glutamate carboxypeptidase II,CHEMBL498208,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)NCc1cccc(I)c1)C(=O)O)C(=O)O,18.0,active
Glutamate carboxypeptidase II,CHEMBL498209,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNS(=O)(=O)c1ccc(I)cc1)C(=O)O)C(=O)O,10.0,active
Glutamate carboxypeptidase II,CHEMBL496977,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1cccc2ccccc12)C(=O)O)C(=O)O,154.0,active
Glutamate carboxypeptidase II,CHEMBL1289263,N[C@@H](CCC(=O)N[C@@H](COP(=O)([O-])O[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O.[K+],0.55,active
Glutamate carboxypeptidase II,CHEMBL1288739,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](COP(=O)([O-])O[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,144.0,active
Glutamate carboxypeptidase II,CHEMBL1288738,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)[O-])c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,6100.0,intermediate
Glutamate carboxypeptidase II,CHEMBL1288536,O=C(O)c1[nH]c2ccccc2c1CCS,1200.0,intermediate
Glutamate carboxypeptidase II,CHEMBL1288228,O=C(O)c1c(CCS)c2ccccc2n1Cc1ccccc1,12000.0,inactive
Glutamate carboxypeptidase II,CHEMBL1288229,O=C(O)c1ccccc1Cn1c(C(=O)O)c(CCS)c2ccccc21,22.0,active
Glutamate carboxypeptidase II,CHEMBL1288230,O=C(O)c1cccc(Cn2c(C(=O)O)c(CCS)c3ccccc32)c1,22.0,active
Glutamate carboxypeptidase II,CHEMBL1288258,O=C(O)c1ccc(Cn2c(C(=O)O)c(CCS)c3ccccc32)cc1,94.0,active
Glutamate carboxypeptidase II,CHEMBL1288259,O=C(O)c1ccc(Br)c(Cn2c(C(=O)O)c(CCS)c3ccccc32)c1,54.0,active
Glutamate carboxypeptidase II,CHEMBL1288286,CC(C)(C)c1cc(Cn2c(C(=O)O)c(CCS)c3ccccc32)cc(C(=O)O)c1,34.0,active
Glutamate carboxypeptidase II,CHEMBL1288287,O=C(O)c1cc(Cn2c(C(=O)O)c(CCS)c3ccccc32)ccc1Br,140.0,active
Glutamate carboxypeptidase II,CHEMBL1287842,COc1ccc(C(=O)O)c(Cn2c(C(=O)O)c(CCS)c3ccccc32)c1,93.0,active
Glutamate carboxypeptidase II,CHEMBL1287843,O=C(O)c1cccc(Cn2c(C(=O)O)c(CCO)c3ccccc32)c1,24000.0,inactive
Glutamate carboxypeptidase II,CHEMBL1287871,CSCCc1c(C(=O)O)n(Cc2cccc(C(=O)O)c2)c2ccccc12,20000.0,inactive
Glutamate carboxypeptidase II,CHEMBL1287872,O=C(O)Cc1c(C(=O)O)n(Cc2cccc(C(=O)O)c2)c2ccccc12,1700.0,intermediate
Glutamate carboxypeptidase II,CHEMBL1287873,O=C(O)c1c(CCS)c2ccccc2n1-c1ccccc1,6100.0,intermediate
Glutamate carboxypeptidase II,CHEMBL1287900,O=C(O)c1cccc(-n2c(C(=O)O)c(CCS)c3ccccc32)c1,22.0,active
Glutamate carboxypeptidase II,CHEMBL382398,O=C(O)c1cccc(CC(CCCS)C(=O)O)c1,15.0,active
Glutamate carboxypeptidase II,CHEMBL303352,O=C(O)CCC(CCCS)C(=O)O,90.0,active
Glutamate carboxypeptidase II,CHEMBL1921897,N[C@@H](CCC(=O)N[C@@H](COP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,14.0,active
Glutamate carboxypeptidase II,CHEMBL1921898,O=C(O)CC[C@H](NP(=O)(O)OC[C@H](NC(=O)CC[C@H](NC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)[O-])c1)C(=O)O)C(=O)O)C(=O)O.[K+],0.41,active
Glutamate carboxypeptidase II,CHEMBL1921899,O=C(O)CC[C@H](NP(=O)(O)OC[C@H](NC(=O)CC[C@H](NC(=O)CCCCCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)C(=O)O)C(=O)O)C(=O)O,0.35,active
Glutamate carboxypeptidase II,CHEMBL1921900,O=C(O)CC[C@H](NP(=O)(O)OC[C@H](NC(=O)CC[C@H](NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)C(=O)O)C(=O)O)C(=O)O,1.93,active
Glutamate carboxypeptidase II,CHEMBL303352,O=C(O)CCC(CCCS)C(=O)O,90.0,active
Glutamate carboxypeptidase II,CHEMBL382398,O=C(O)c1cccc(CC(CCCS)C(=O)O)c1,15.0,active
Glutamate carboxypeptidase II,CHEMBL1287900,O=C(O)c1cccc(-n2c(C(=O)O)c(CCS)c3ccccc32)c1,22.0,active
Glutamate carboxypeptidase II,CHEMBL294565,O=C(O)CCCCS,1400.0,intermediate
Glutamate carboxypeptidase II,CHEMBL2152434,O=C(O)c1cccc(CS)c1,1300.0,intermediate
Glutamate carboxypeptidase II,CHEMBL2152435,O=C(O)c1cc(CS)ccc1-c1ccccc1,5700.0,intermediate
Glutamate carboxypeptidase II,CHEMBL2152436,O=C(O)c1ccccc1-c1ccc(CS)cc1C(=O)O,340.0,active
Glutamate carboxypeptidase II,CHEMBL2152437,O=C(O)c1cccc(-c2ccc(CS)cc2C(=O)O)c1,38.0,active
Glutamate carboxypeptidase II,CHEMBL2152438,O=C(O)c1ccc(-c2ccc(CS)cc2C(=O)O)cc1,52.0,active
Glutamate carboxypeptidase II,CHEMBL2152439,O=C(O)c1cc(CS)ccc1OCc1ccccc1,420.0,active
Glutamate carboxypeptidase II,CHEMBL2152555,O=C(O)c1ccccc1COc1ccc(CS)cc1C(=O)O,41.0,active
Glutamate carboxypeptidase II,CHEMBL2152556,O=C(O)c1cccc(COc2ccc(CS)cc2C(=O)O)c1,2.0,active
Glutamate carboxypeptidase II,CHEMBL2152557,O=C(O)c1ccc(COc2ccc(CS)cc2C(=O)O)cc1,16.0,active
Glutamate carboxypeptidase II,CHEMBL2152558,O=C(O)c1ccccc1CCS,930.0,active
Glutamate carboxypeptidase II,CHEMBL2152559,O=C(O)c1c(CCS)cccc1-c1ccccc1,1400.0,intermediate
Glutamate carboxypeptidase II,CHEMBL2152560,O=C(O)c1ccccc1-c1cccc(CCS)c1C(=O)O,230.0,active
Glutamate carboxypeptidase II,CHEMBL2152561,O=C(O)c1cccc(-c2cccc(CCS)c2C(=O)O)c1,2.0,active
Glutamate carboxypeptidase II,CHEMBL2152562,O=C(O)c1ccc(-c2cccc(CCS)c2C(=O)O)cc1,7.0,active
Glutamate carboxypeptidase II,CHEMBL2152563,O=C(O)c1c(CCS)cccc1OCc1ccccc1,200.0,active
Glutamate carboxypeptidase II,CHEMBL2152564,O=C(O)c1ccccc1COc1cccc(CCS)c1C(=O)O,140.0,active
Glutamate carboxypeptidase II,CHEMBL2152565,O=C(O)c1cccc(COc2cccc(CCS)c2C(=O)O)c1,69.0,active
Glutamate carboxypeptidase II,CHEMBL2152566,O=C(O)c1ccc(COc2cccc(CCS)c2C(=O)O)cc1,200.0,active
Glutamate carboxypeptidase II,CHEMBL2177506,O=C(O)[C@H](F)C[C@@H](CP(=O)(O)O)C(=O)O,89.4,active
Glutamate carboxypeptidase II,CHEMBL2177510,O=C(O)[C@@H](F)C[C@@H](CP(=O)(O)O)C(=O)O,55.9,active
Glutamate carboxypeptidase II,CHEMBL2177509,O=C(O)[C@H](C[C@@H](F)C(=O)O)CP(=O)(O)O,8.1,active
Glutamate carboxypeptidase II,CHEMBL2177507,O=C(O)[C@@H](F)C[C@H](CP(=O)(O)O)C(=O)O,3.1,active
Glutamate carboxypeptidase II,CHEMBL2177508,O=C(O)C(F)CC(CP(=O)(O)O)C(=O)O,6.8,active
Glutamate carboxypeptidase II,CHEMBL47009,O=C(O)CCC(CP(=O)(O)O)C(=O)O,1.1,active
Glutamate carboxypeptidase II,CHEMBL334737,O=C(O)CCCC(CP(=O)(O)O)C(=O)O,185.0,active
Glutamate carboxypeptidase II,CHEMBL3116049,O=C(O)c1cccc(-c2cccc3c2C(=O)SCC3)c1,20000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3116048,O=C(O)CCC1CCCSC1=O,2000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL303352,O=C(O)CCC(CCCS)C(=O)O,90.0,active
Glutamate carboxypeptidase II,CHEMBL46005,O=C(O)CC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,47.0,active
Glutamate carboxypeptidase II,CHEMBL3427434,O=C(O)CC[C@H](NP(=O)(O)OCCC[C@H](NC(=O)CC[C@H](NC(=O)c1ccc(F)cc1)C(=O)O)C(=O)O)C(=O)O,1300.0,intermediate
Glutamate carboxypeptidase II,CHEMBL3427433,NCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCCOP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,19000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3427432,N[C@@H](CCC(=O)N[C@@H](CCCOP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,27000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3427435,O=C(O)CC[C@H](NP(=O)(O)OCCC[C@H](NC(=O)CC[C@H](NC(=O)CCCCCNC(=O)c1ccc(F)cc1)C(=O)O)C(=O)O)C(=O)O,400.0,active
Glutamate carboxypeptidase II,CHEMBL3427436,N[C@@H](CCC(=O)N1C[C@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@H]1C(=O)O)C(=O)O,60000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3427437,N[C@@H](CCC(=O)N1C[C@@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@@H]1C(=O)O)C(=O)O,357000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3427438,NCCCCCC(=O)N[C@@H](CCC(=O)N1C[C@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@H]1C(=O)O)C(=O)O,79000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3427439,NCCCCCC(=O)N[C@@H](CCC(=O)N1C[C@@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@@H]1C(=O)O)C(=O)O,112000.0,inactive
Glutamate carboxypeptidase II,CHEMBL3427440,O=C(O)CC[C@H](NP(=O)(O)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,2600.0,intermediate
Glutamate carboxypeptidase II,CHEMBL3427441,O=C(O)CC[C@H](NP(=O)(O)O[C@H]1C[C@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,3000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL3427442,O=C(O)CC[C@H](NP(=O)(O)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)CCCCCNC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,1300.0,intermediate
Glutamate carboxypeptidase II,CHEMBL3427443,O=C(O)CC[C@H](NP(=O)(O)O[C@H]1C[C@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)CCCCCNC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,11000.0,inactive
Glutamate carboxypeptidase II,CHEMBL303352,O=C(O)CCC(CCCS)C(=O)O,90.0,active
Glutamate carboxypeptidase II,CHEMBL47009,O=C(O)CCC(CP(=O)(O)O)C(=O)O,0.3,active
Glutamate carboxypeptidase II,CHEMBL47009,O=C(O)CCC(CP(=O)(O)O)C(=O)O,52.0,active
Glutamate carboxypeptidase II,CHEMBL3785201,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCn1cc(COCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nn1)C(=O)O)C(=O)O,9.0,active
Glutamate carboxypeptidase II,CHEMBL3786507,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCn1cc(COCCOCCOCCOCCOCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nn1)C(=O)O)C(=O)O,23.0,active
Glutamate carboxypeptidase II,CHEMBL3786511,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCn1nnc(COCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1I)C(=O)O)C(=O)O,30.0,active
Glutamate carboxypeptidase II,CHEMBL3785826,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1I)C(=O)O)C(=O)O,24.0,active
Glutamate carboxypeptidase II,CHEMBL3786463,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Cn1nnc(COCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1I)C(=O)O)C(=O)O,15.0,active
Glutamate carboxypeptidase II,CHEMBL3785709,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Cn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1I)C(=O)O)C(=O)O,14.0,active
Glutamate carboxypeptidase II,CHEMBL3785786,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Cn1nnc(I)c1COCCOCCOCCOCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)C(=O)O,19.0,active
Glutamate carboxypeptidase II,CHEMBL3786678,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Cn1nnc(I)c1COCCOCCOCCOCCOCCOCCOCCOCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)C(=O)O,98.0,active
Glutamate carboxypeptidase II,CHEMBL3787537,NCc1c(I)nnn1CC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,123.0,active
Glutamate carboxypeptidase II,CHEMBL3786632,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Cn1nnc(I)c1CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)C(=O)O,3.0,active
Glutamate carboxypeptidase II,CHEMBL63454,O=C(O)CCC(CCC(=O)NO)C(=O)O,1200.0,intermediate
Glutamate carboxypeptidase II,CHEMBL3818599,O=C(CC[C@@H](Cc1ccc(C(=O)O)cc1)C(=O)O)NO,97.0,active
Glutamate carboxypeptidase II,CHEMBL3818203,O=C(CC[C@H](Cc1ccc(C(=O)O)cc1)C(=O)O)NO,44.0,active
Glutamate carboxypeptidase II,CHEMBL3818465,O=C(CCC(Cc1ccc(C(=O)O)cc1)C(=O)O)NO,63.0,active
Glutamate carboxypeptidase II,CHEMBL3856119,CC(=O)NC(=N)c1ccc2[nH]c(-c3cc(-c4ccc(CNC(=O)[C@H](CCCCNC(=O)CCCCC[N+]5=C(/C=C/C6=C/C(=C/C=C7/N(C)c8ccc(S(=O)(=O)O)cc8C7(C)C)CCC6)C(C)(C)c6cc(S(=O)(=O)O)ccc65)NC(=O)CCCCCCC(=O)NCCCCC(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc4)ccc3O)cc2c1,25.0,active
Glutamate carboxypeptidase II,CHEMBL3856123,CN1/C(=C/C=C2/C=C(/C=C/C3=[N+](CCCCCC(=O)NCCCC[C@H](NC(=O)CCCCCCC(=O)NCCCCC(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)NCc4ccc(-c5ccc(O)c(-c6cc7cc(C(=N)N)ccc7[nH]6)c5)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)C(C)(C)c2cc(S(=O)(=O)O)ccc21,28.0,active
Glutamate carboxypeptidase II,CHEMBL3818465,O=C(CCC(Cc1ccc(C(=O)O)cc1)C(=O)O)NO,40.0,active
Glutamate carboxypeptidase II,CHEMBL4072291,CC(=O)ONC(=O)CCC(Cc1ccc(C(=O)O)cc1)C(=O)O,5000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL4093384,CC(=O)Oc1ccc(CONC(=O)CCC(Cc2ccc(C(=O)O)cc2)C(=O)O)cc1,5000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL4072668,Cc1oc(=O)oc1CONC(=O)CCC(Cc1ccc(C(=O)O)cc1)C(=O)O,540.0,active
Glutamate carboxypeptidase II,CHEMBL4085644,CCOC(=O)c1ccc(CC(CCC(=O)NOCc2ccc(OC(C)=O)cc2)C(=O)O)cc1,5000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL4064073,CCOC(=O)c1ccc(CC(CCC(=O)NOCc2ccc(OC(C)=O)cc2)C(=O)OCC)cc1,5000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL4077788,CC(=O)Oc1ccc(CONC(=O)CCC(Cc2ccc(C(=O)OCOC(=O)OC(C)C)cc2)C(=O)O)cc1,5000.0,intermediate
Glutamate carboxypeptidase II,CHEMBL510924,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc(I)cc1)C(=O)O)C(=O)O,0.021,active
Glutamate carboxypeptidase II,CHEMBL4280968,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)N(CCNC(=O)c1ccc(F)nc1)c1ccccc1)C(=O)O)C(=O)O,0.13,active
Glutamate carboxypeptidase II,CHEMBL4291603,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)NCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,1.11,active
Glutamate carboxypeptidase II,CHEMBL4286872,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)N(CCNC(=O)c1ccc(F)cc1)c1ccccc1)C(=O)O)C(=O)O,0.15,active
Glutamate carboxypeptidase II,CHEMBL4294773,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)NCCNC(=O)c1ccc(F)cc1)C(=O)O)C(=O)O,0.94,active
Glutamate carboxypeptidase II,CHEMBL4281573,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)NC(c1ccc(F)cc1)c1ccc(F)cc1)C(=O)O)C(=O)O,1.19,active
Glutamate carboxypeptidase II,CHEMBL4289458,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)N1CCN(c2ccc(F)cc2)CC1)C(=O)O)C(=O)O,1.31,active
Glutamate carboxypeptidase II,CHEMBL4284995,CN(C(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)nc1,0.075,active
Glutamate carboxypeptidase II,CHEMBL4292853,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)Nc1ccc(F)nc1)C(=O)O)C(=O)O,0.99,active
Glutamate carboxypeptidase II,CHEMBL4288368,CN(C(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)cc1,0.2,active
Glutamate carboxypeptidase II,CHEMBL4277729,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)Nc1cccc(F)c1)C(=O)O)C(=O)O,0.28,active
Glutamate carboxypeptidase II,CHEMBL4291782,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)Nc1ccc(F)cc1)C(=O)O)C(=O)O,0.35,active
Glutamate carboxypeptidase II,CHEMBL4281157,C[C@H](NC(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)nc1,4.46,active
Glutamate carboxypeptidase II,CHEMBL4287838,C[C@@H](NC(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)cc1,5.44,active
Glutamate carboxypeptidase II,CHEMBL4279929,C[C@H](NC(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)cc1,5.24,active
Glutamate carboxypeptidase II,CHEMBL4291245,CN(Cc1cccc(F)c1)C(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,0.46,active
Glutamate carboxypeptidase II,CHEMBL4283406,CN(Cc1ccc(F)cc1)C(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,0.64,active
Glutamate carboxypeptidase II,CHEMBL4294649,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)NCc1ccccc1F)C(=O)O)C(=O)O,2.11,active
Glutamate carboxypeptidase II,CHEMBL4286751,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)NCc1cccc(F)c1)C(=O)O)C(=O)O,2.91,active
Glutamate carboxypeptidase II,CHEMBL4279502,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCC(=O)NCc1ccc(F)cc1)C(=O)O)C(=O)O,2.32,active
Prostatic acid phosphatase,CHEMBL71259,Cc1cccc(C(c2ccccc2)P(=O)(O)O)c1,14000.0,inactive
Prostatic acid phosphatase,CHEMBL68858,O=P(O)(O)C(NCc1ccccc1)c1cccc2ccccc12,8.6,active
Prostatic acid phosphatase,CHEMBL50705,O=P(O)(O)C(CC1CCCCC1)c1cccc2ccccc12,11400.0,inactive
Prostatic acid phosphatase,CHEMBL50520,O=P(O)(O)C(Cc1ccccc1)c1cccc2ccccc12,21000.0,inactive
Prostatic acid phosphatase,CHEMBL300202,O=C(c1ccccc1)C(C(=O)c1ccccc1)(c1cccc2ccccc12)P(=O)(O)O,1400.0,intermediate
Prostatic acid phosphatase,CHEMBL416128,O=P(O)(O)C(Cc1ccc(-c2ccccc2)cc1)c1cccc2ccccc12,6300.0,intermediate
Prostatic acid phosphatase,CHEMBL37851,O=P(O)(O)Cc1cccc2ccccc12,30000.0,inactive
Prostatic acid phosphatase,CHEMBL300425,O=P(O)(O)C(Cc1ccc(Cl)cc1)c1cccc2ccccc12,21000.0,inactive
Prostatic acid phosphatase,CHEMBL50626,,34000.0,inactive
Prostatic acid phosphatase,CHEMBL53536,Cc1ccc2ccccc2c1C(CC1CCCCC1)P(=O)(O)O,11000.0,inactive
Prostatic acid phosphatase,CHEMBL424224,O=C(c1ccc2ccccc2c1)C(c1cccc2ccccc12)P(=O)(O)O,6000.0,intermediate
Prostatic acid phosphatase,CHEMBL416111,O=P(O)(O)C(Cc1ccc(Cl)cc1)(Cc1ccc(Cl)cc1)c1cccc2ccccc12,9300.0,intermediate
Prostatic acid phosphatase,CHEMBL106132,O=P(O)(O)C(c1ccccc1)c1ccccc1C(F)(F)F,9000.0,intermediate
Prostatic acid phosphatase,CHEMBL106165,O=P(O)(O)C(c1ccccc1)c1ccccc1,142000.0,inactive
Prostatic acid phosphatase,CHEMBL104341,O=P(O)(O)C1c2ccccc2Sc2ccccc21,100000.0,inactive
Prostatic acid phosphatase,CHEMBL104125,O=P(O)(O)C(c1ccccc1)c1cccc(Cl)c1,15000.0,inactive
Prostatic acid phosphatase,CHEMBL53486,O=P(O)(O)C(Cc1ccccc1)c1ccccc1,89000.0,inactive
Prostatic acid phosphatase,CHEMBL107348,O=P(O)(O)C(c1ccccc1)c1ccc(Cl)cc1,143000.0,inactive
Prostatic acid phosphatase,CHEMBL104006,O=P(O)(O)C(c1ccccc1)c1ccc(-c2ccccc2)cc1,67000.0,inactive
Prostatic acid phosphatase,CHEMBL106688,O=P(O)(O)C1c2ccccc2Oc2ccccc21,22000.0,inactive
Prostatic acid phosphatase,CHEMBL106215,O=P(O)(O)C(CCc1ccccc1)c1ccccc1,14000.0,inactive
Prostatic acid phosphatase,CHEMBL107792,Cc1ccccc1C(c1ccccc1)P(=O)(O)O,38000.0,inactive
Prostatic acid phosphatase,CHEMBL71259,Cc1cccc(C(c2ccccc2)P(=O)(O)O)c1,14000.0,inactive
Prostatic acid phosphatase,CHEMBL106241,Cc1ccc(C(c2ccccc2)P(=O)(O)O)cc1,152000.0,inactive
Prostatic acid phosphatase,CHEMBL107374,O=P(O)(O)C(c1ccccc1)c1cccc(C(F)(F)F)c1,67000.0,inactive
Prostatic acid phosphatase,CHEMBL107347,COc1ccc(C(c2ccccc2)P(=O)(O)O)cc1,37000.0,inactive
Prostatic acid phosphatase,CHEMBL104070,O=P(O)(O)Cc1cccc(C(F)(F)F)c1,88000.0,inactive
Prostatic acid phosphatase,CHEMBL104389,O=P(O)(O)C(c1ccccc1)c1ccc(C(F)(F)F)cc1,41000.0,inactive
Prostatic acid phosphatase,CHEMBL107422,O=P(O)(O)C1c2ccccc2CCc2ccccc21,94000.0,inactive
Prostatic acid phosphatase,CHEMBL108210,O=P(O)(O)C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,70000.0,inactive
Prostatic acid phosphatase,CHEMBL322700,O=[N+]([O-])c1cccc(C(c2ccccc2)P(=O)(O)O)c1,17000.0,inactive
Prostatic acid phosphatase,CHEMBL107463,O=P(O)(O)C(Cc1ccc(-c2ccccc2)cc1)c1ccccc1,16000.0,inactive
Prostatic acid phosphatase,CHEMBL105772,O=P(O)(O)C1c2ccccc2-c2ccccc21,500000.0,inactive
Prostatic acid phosphatase,CHEMBL299737,O=P(O)(O)Cc1ccccc1,500000.0,inactive
Prostatic acid phosphatase,CHEMBL325368,O=P(O)(O)C1c2ccccc2C=Cc2ccccc21,100000.0,inactive
Prostatic acid phosphatase,CHEMBL107858,O=P(O)(O)C(Cc1ccc(-c2ccccc2)cc1)c1cccc(C(F)(F)F)c1,36000.0,inactive
